,Unnamed: 0,Agency,Organization,Account Type,Character Code,Object,2015,2016 adjusted,2017 adjusted,2018 adjusted
1525,1525,50 -  LIBRARY,50223751 - LIB COMM ENGAGE ADULT CENTRAL,Expense,54 - PURCHASED SERVICES,54686 - INTERPRETERS SIGNING SERVICES,0.0,148.54790751721663,0.0,0.0
1526,1526,15 -  FINANCE,15230 - FIN INTERNAL AUDIT,Expense,54 - PURCHASED SERVICES,54510 - RECRUITMENT,0.0,148.54790751721663,0.0,806.0481517136726
1527,1527,45 -  TRAFFIC ENGINEERING,45400 - TE COMM,Expense,51 - SALARIES,51210 - HOURLY WAGES,0.0,149.39958218698203,0.0,0.0
1528,1528,45 -  TRAFFIC ENGINEERING,45200 - TE STLIGHT,Expense,51 - SALARIES,51210 - HOURLY WAGES,0.0,149.45900134998888,0.0,47.26107625659811
1529,1529,45 -  TRAFFIC ENGINEERING,45660 - TE SERVICES TRAFFIC STUDIES,Expense,51 - SALARIES,51210 - HOURLY WAGES,0.0,149.45900134998888,120.96154962748535,0.0
1530,1530,45 -  TRAFFIC ENGINEERING,45500 - TE SIGNALS,Expense,54 - PURCHASED SERVICES,54655 - PRINTING SERVICES,0.0,150.72661016080247,0.0,0.0
1531,1531,62 -  COMMUNITY DEVELOPMENT,62472 - SENIOR CENTER FOUNDATION,Expense,54 - PURCHASED SERVICES,54680 - PARKING TOWING SERVICES,0.0,153.13308626258137,0.0,0.0
1532,1532,30 -  FIRE,30112 - FIRE FITNESS WELLNESS,Expense,52 - BENEFITS,52420 - HEALTH INSURANCE RETIREE,0.0,155.3414984876707,160.3123567774241,165.14899896388275
1533,1533,15 -  FINANCE,15100 - FIN ACCOUNTING,Expense,54 - PURCHASED SERVICES,54880 - PERMITS AND LICENSES,0.0,155.9356901177395,0.0,9.455997650379773
1534,1534,45 -  TRAFFIC ENGINEERING,45505 - TE SIGNALS MAINTENANCE,Expense,53 - SUPPLIES,53310 - BUILDING,0.0,158.20352150583568,0.0,0.0
1535,1535,31 -  POLICE,31140 - WEST,Expense,53 - SUPPLIES,53100 - PURCHASING CARD UNALLOCATED,0.0,158.827422717408,0.0,0.0
1536,1536,30 -  FIRE,30120 - FIRE MEDICAL PROGRAM GENERAL,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,0.0,159.5899686426631,426.55576759770935,505.0637465020845
1537,1537,40 -  ENGINEERING,40143 - ENG ENV ENG QUARRIES,Expense,52 - BENEFITS,52410 - HEALTH INSURANCE BENEFIT,0.0,160.62980399528357,132.38472627179976,88.03533812503571
1538,1538,14 -  COMMON COUNCIL,14100607 - COMMON COUNCIL DIST 7,Expense,54 - PURCHASED SERVICES,54130 - SYSTEMS COMMUNICATION INTERNET,0.0,161.07544771783526,132.0841163601073,0.0
1539,1539,45 -  TRAFFIC ENGINEERING,45304 - TE PAVE MARK INSTALL OR REMOVE,Expense,51 - SALARIES,51140 - COMPENSATED ABSENCE,0.0,161.36264033903518,1626.23174259886,1601.656882021326
1540,1540,51 -  PARKS,51185 - PARK COM REC OLBRICH PK BEAUTI,Expense,53 - SUPPLIES,53235 - SAFETY SUPPLIES,0.0,161.42205950204206,0.0,0.0
1541,1541,40 -  ENGINEERING,40116 - ENG ADMIN INSPECTION SURVEY,Expense,54 - PURCHASED SERVICES,54645 - CONSULTING SERVICES,0.0,163.4026982689383,293.9480081656216,352.1318965024924
1542,1542,31 -  POLICE,31283 - GENERAL ADMINISTRATION,Expense,53 - SUPPLIES,53315 - BUILDING SUPPLIES,0.0,164.3930176523864,0.0,0.0
1543,1543,50 -  LIBRARY,50400760 - LIB FAC SUPPORT CENTER BADGER,Expense,54 - PURCHASED SERVICES,54114 - SEWER,0.0,165.37343384200003,178.8435032691769,186.02784177592127
1544,1544,50 -  LIBRARY,50224 - LIB COMM ENGAGE ALL AGES,Expense,53 - SUPPLIES,53155 - PROGRAM SUPPLIES,0.0,166.15578615492404,432.9752437764327,5215.559520041118
1545,1545,50 -  LIBRARY,50300 - LIB COL RES & ACCESS,Revenue,45 - FINE FORFEITURE ASMT,45210 - LIBRARY FINES,0.0,167.0173640185239,0.0,0.0
1546,1546,65 -  PLANNING,65226 - PL GEO GIS ADMINISTRATION MAIN,Expense,53 - SUPPLIES,53130 - FURNITURE,0.0,168.34439199234438,0.0,0.0
1547,1547,30 -  FIRE,30250 - FIRE INSPECTION GENERAL,Expense,53 - SUPPLIES,53235 - SAFETY SUPPLIES,0.0,171.24602778584733,0.0,840.3734231845513
1548,1548,50 -  LIBRARY,50400760 - LIB FAC SUPPORT CENTER BADGER,Expense,53 - SUPPLIES,53325 - HVAC SUPPLIES,0.0,175.28653087031563,0.0,73.5392937270035
1549,1549,50 -  LIBRARY,50400755 - LIB FACILITIES MEADOWRIDGE,Expense,53 - SUPPLIES,53310 - BUILDING,0.0,175.73217459286727,0.0,0.0
1550,1550,44 -  STREETS,44110 - ST REFUSE COLLECTION,Expense,53 - SUPPLIES,53100 - PURCHASING CARD UNALLOCATED,0.0,178.10894111314275,0.0,0.0
1551,1551,40 -  ENGINEERING,40361 - ENG FAC MGMT GENERAL,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,0.0,178.25748902066,0.0,0.0
1552,1552,51 -  PARKS,51110 - PARK COM REC ADMIN,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,0.0,178.25748902066,186.18420337082887,385.80470413549483
1553,1553,45 -  TRAFFIC ENGINEERING,45661 - TE SERVICES TRAFFIC DATA,Expense,53 - SUPPLIES,53130 - FURNITURE,0.0,179.57461380064598,0.0,0.0
1554,1554,16 -  HUMAN RESOURCES,16300 - HR ORGANIZATIONAL & HEALTH DEV,Expense,54 - PURCHASED SERVICES,54230 - FACILITY RENTAL,0.0,181.2284471710043,1701.8399839364824,1569.6956099630427
1555,1555,51 -  PARKS,51150 - PARK COM REC COM SERVICES,Expense,58 - INTER DEPART BILLING,58141 - ID BILLING TO FLEET SERVICES,0.0,181.4760270168663,0.0,0.0
1556,1556,16 -  HUMAN RESOURCES,16100 - HR SERVICES,Expense,53 - SUPPLIES,53100 - PURCHASING CARD UNALLOCATED,0.0,183.2090859379005,0.0,0.0
1557,1557,30 -  FIRE,30110724 - FIRE GEN FLD OP COM OUTR EDC C,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,0.0,184.4469851672106,205.51051156447792,117.8122747260816
1558,1558,40 -  ENGINEERING,40110 - ENG ADMIN DIVISION,Expense,53 - SUPPLIES,53235 - SAFETY SUPPLIES,0.0,185.2491438678036,0.0,0.0
1559,1559,50 -  LIBRARY,50100758 - LIB PUBLIC SERVICE SEQUOYA,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,0.0,185.6848843965208,0.0,0.0
1560,1560,65 -  PLANNING,65110 - PL NEIGHBORHOOD PLANNING,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,0.0,185.77401314103116,110.4208085303973,250.07331386194352
1561,1561,51 -  PARKS,51230 - PARK MTC FACILITY MAINTENANCE,Expense,53 - SUPPLIES,53355 - LANDSCAPING SUPPLIES,0.0,187.16046027785848,0.0,364.06536553727165
1562,1562,45 -  TRAFFIC ENGINEERING,45111 - TE SIGNING SPECIAL EVENT,Expense,51 - SALARIES,51310 - OVERTIME WAGES PERMANENT,0.0,189.59664596114084,85.33442654496322,0.0
1563,1563,60 -  BUILDING INSPECTION,60200 - BI HEALTH AND WLFARE,Expense,51 - SALARIES,51130 - WORKERS COMPENSATION WAGES,0.0,190.51764298774762,0.0,0.0
1564,1564,51 -  PARKS,51180 - PARK COM REC OLBRICH GENERAL,Expense,53 - SUPPLIES,53145 - SOFTWARE LICENSES & SUPPLIES,0.0,195.04340257010543,316.7846643603248,720.6983169213447
1565,1565,30 -  FIRE,30110720 - FIRE GEN FIELD OP ADMIN,Expense,52 - BENEFITS,52420 - HEALTH INSURANCE RETIREE,0.0,197.3211371520361,3.946717227704549,0.09455997650379774
1566,1566,51 -  PARKS,51220 - PARK MTC FORESTRY GENERAL,Expense,53 - SUPPLIES,53230 - MEDICAL SUPPLIES,0.0,197.5687169978981,0.0,0.0
1567,1567,15 -  FINANCE,15110 - FIN ACCOUNTING PAYROLL,Expense,54 - PURCHASED SERVICES,54633 - DELIVERY FREIGHT CHARGES,0.0,197.65784574240845,149.16069876302547,141.65084480268905
1568,1568,30 -  FIRE,30115 - FIRE TACT EMER MED SER TEAM,Expense,54 - PURCHASED SERVICES,54230 - FACILITY RENTAL,0.0,198.06387668962216,0.0,0.0
1569,1569,30 -  FIRE,30250 - FIRE INSPECTION GENERAL,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,0.0,199.0541960730703,0.0,0.0
1570,1570,17 -  INFORMATION TECHNOLOGY,17100 - IT APPLICATION DEVELOP SUPPORT,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,0.0,200.53967514824245,584.2499090152311,340.4159154136719
1571,1571,51 -  PARKS,51230 - PARK MTC FACILITY MAINTENANCE,Expense,54 - PURCHASED SERVICES,54255 - LANDSCAPING,0.0,201.1140603906424,0.0,0.0
1572,1572,30 -  FIRE,30110721 - FIRE GEN FIELD OP MAINT FAC,Expense,53 - SUPPLIES,53413 - EQUIPMENT SUPPLIES,0.0,205.2734018011244,0.0,0.0
1573,1573,16 -  HUMAN RESOURCES,16300 - HR ORGANIZATIONAL & HEALTH DEV,Expense,57 - INTER DEPART CHARGES,57182 - ID CHARGE FROM PARKING,0.0,206.21420521540009,0.0,0.0
1574,1574,62 -  COMMUNITY DEVELOPMENT,62441 - YOUTH SERVICES,Expense,54 - PURCHASED SERVICES,54515 - MILEAGE,0.0,206.65984893795175,0.0,0.0
1575,1575,40 -  ENGINEERING,40470 - ENG FAC MAINT ADMIN,Expense,53 - SUPPLIES,53320 - ELECTRICAL SUPPLIES,0.0,207.4719108323792,0.0,0.0
1576,1576,14 -  COMMON COUNCIL,14100603 - COMMON COUNCIL DIST 3,Expense,54 - PURCHASED SERVICES,54230 - FACILITY RENTAL,0.0,207.96707052410332,0.0,70.9199823778483
1577,1577,30 -  FIRE,30111 - FIRE LAKE RESCUE,Expense,54 - PURCHASED SERVICES,54520 - CONFERENCES AND TRAINING,0.0,209.68032305746848,0.0,0.0
1578,1578,30 -  FIRE,30120 - FIRE MEDICAL PROGRAM GENERAL,Expense,51 - SALARIES,51310 - OVERTIME WAGES PERMANENT,0.0,210.16557955535808,813.3049646309786,0.0
1579,1579,51 -  PARKS,51230 - PARK MTC FACILITY MAINTENANCE,Expense,53 - SUPPLIES,53310 - BUILDING,0.0,211.89863847639228,374.46297902957946,625.7128205232799
1580,1580,62 -  COMMUNITY DEVELOPMENT,62448 - CHILD CARE SERVICES,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,0.0,212.91866744134384,231.76054482097962,0.0
1581,1581,30 -  FIRE,30270 - FIRE INVESTIGATION,Expense,54 - PURCHASED SERVICES,54330 - EQUIP IMPROV REPAIR MAINT,0.0,217.6028781250534,0.0,331.90551752833005
1582,1582,31 -  POLICE,31115 - MIDTOWN,Expense,53 - SUPPLIES,53150 - POSTAGE,0.0,220.4649011432184,0.0,0.0
1583,1583,45 -  TRAFFIC ENGINEERING,45201 - TE STLIGHT ADMIN,Expense,54 - PURCHASED SERVICES,54880 - PERMITS AND LICENSES,0.0,221.4354141389976,0.0,0.0
1584,1584,45 -  TRAFFIC ENGINEERING,45881 - TE PED BIKE SAFETY EDUCATION,Expense,53 - SUPPLIES,53150 - POSTAGE,0.0,222.8218612758249,0.0,0.0
1585,1585,50 -  LIBRARY,50100756 - LIB PUBLIC SERVICE MONROE,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,0.0,222.8218612758249,0.0,328.1136624705278
1586,1586,51 -  PARKS,51147 - PARK RANGERS,Expense,51 - SALARIES,51320 - OVERTIME WAGES HOURLY,0.0,223.0595379278525,471.288461876336,615.0559111713021
1587,1587,31 -  POLICE,31165 - TRAINING SERVICES GENERAL,Expense,53 - SUPPLIES,53413 - EQUIPMENT SUPPLIES,0.0,223.81218065927303,-22.836656194703227,959.8026735088478
1588,1588,31 -  POLICE,31278 - PERSONNEL,Expense,53 - SUPPLIES,53165 - BOOKS AND SUBSCRIPTIONS,0.0,224.80250004272116,0.0,0.0
1589,1589,31 -  POLICE,31155 - TRAFFIC AND SPECIAL SERVICES,Expense,52 - BENEFITS,52420 - HEALTH INSURANCE RETIREE,0.0,225.6343683248176,0.0,0.0
1590,1590,65 -  PLANNING,65223 - PL TRANSPORTATION PLAN NON MPO,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,0.0,225.79281942616927,0.0,0.0
1591,1591,31 -  POLICE,31278 - PERSONNEL,Expense,54 - PURCHASED SERVICES,54130 - SYSTEMS COMMUNICATION INTERNET,0.0,225.79281942616927,0.0,272.3327323309374
1592,1592,15 -  FINANCE,15300 - FIN RISK MGMT,Expense,53 - SUPPLIES,53120 - COPY PRINTING SUPPLIES,0.0,227.4466527965276,280.8375371782591,287.9351284540641
1593,1593,51 -  PARKS,51210 - PARK MTC FOREST ADMIN,Expense,54 - PURCHASED SERVICES,54250 - GROUNDS IMPROV REPAIR MAINT,0.0,232.72505511030602,0.0,0.0
1594,1594,50 -  LIBRARY,50400760 - LIB FAC SUPPORT CENTER BADGER,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,0.0,232.72505511030602,0.0,67.02411134589185
1595,1595,51 -  PARKS,51147 - PARK RANGERS,Expense,53 - SUPPLIES,53230 - MEDICAL SUPPLIES,0.0,233.51731061706454,1449.2888697390933,1032.3869114731626
1596,1596,30 -  FIRE,30111 - FIRE LAKE RESCUE,Expense,51 - SALARIES,51120 - PREMIUM PAY,0.0,237.24091149882943,11594.960663205758,63576.18983462917
1597,1597,30 -  FIRE,30114 - FIRE HAZARDOUS INCIDENT TEAM,Expense,51 - SALARIES,51120 - PREMIUM PAY,0.0,237.39936260018115,30.41978364449427,0.0
1598,1598,30 -  FIRE,30113 - FIRE HEAVY URBAN RESCUE TEAM,Expense,51 - SALARIES,51120 - PREMIUM PAY,0.0,237.39936260018115,11661.453636253353,64695.685396457615
1599,1599,45 -  TRAFFIC ENGINEERING,45881 - TE PED BIKE SAFETY EDUCATION,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,0.0,239.85535467113243,136.59326503549454,0.0
1600,1600,30 -  FIRE,30132 - FIRE APPLICANT HIRE AND TRAINI,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,0.0,242.09347647772518,233.3702624126233,15.8955320502884
1601,1601,30 -  FIRE,30133 - FIRE APPLICANT PROMOTION,Expense,54 - PURCHASED SERVICES,54545 - MEDICAL SERVICES,0.0,243.61856832823528,0.0,0.0
1602,1602,50 -  LIBRARY,50400756 - LIB FACILITIES MONROE,Expense,53 - SUPPLIES,53330 - PLUMBING SUPPLIES,0.0,246.2825274697107,0.0,44.90653284165355
1603,1603,31 -  POLICE,31200 - POLICE SUPPORT,Expense,53 - SUPPLIES,53211 - GUN AMMUNITION SUPPLIES,0.0,247.193621302483,0.0,709.1998237784829
1604,1604,50 -  LIBRARY,50300758 - LIB COL RES & ACCESS SEQUOYA,Expense,54 - PURCHASED SERVICES,54350 - LEASE RENTAL OF EQUIPMENT,0.0,247.5798458620277,0.0,0.0
1605,1605,50 -  LIBRARY,50400751 - LIB FACILITIES CENTRAL,Expense,53 - SUPPLIES,53225 - LIBRARY MATERIALS,0.0,247.5798458620277,0.0,0.0
1606,1606,51 -  PARKS,51241 - PARK MTC EAST PARKS,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,0.0,247.5798458620277,145.45640888346003,0.0
1607,1607,31 -  POLICE,31114 - CENTRALIZED FIELD SERVICES,Expense,54 - PURCHASED SERVICES,54130 - SYSTEMS COMMUNICATION INTERNET,0.0,247.5798458620277,463.5210896419593,272.3327323309374
1608,1608,51 -  PARKS,51244 - PARK MTC MALL CONCOURSE,Expense,54 - PURCHASED SERVICES,54230 - FACILITY RENTAL,0.0,247.5798458620277,4819.455681005309,0.0
1609,1609,30 -  FIRE,30110 - FIRE GEN FIELD OP,Expense,54 - PURCHASED SERVICES,54880 - PERMITS AND LICENSES,0.0,249.56048462892394,0.0,0.0
1610,1610,31 -  POLICE,31111 - MOUNTED,Expense,53 - SUPPLIES,53245 - UNIFORM CLOTHING SUPPLIES,0.0,250.30322416651003,111.96264646456196,1194.6896551442815
1611,1611,51 -  PARKS,51160 - PARK COM REC REC SERVICES,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,0.0,252.37299167791662,1168.926490163187,536.0983307906308
1612,1612,50 -  LIBRARY,50100751 - LIB PUBLIC SERVICE CENTRAL,Expense,53 - SUPPLIES,53225 - LIBRARY MATERIALS,0.0,252.76911943129585,23.27302542135361,13.162748729328644
1613,1613,30 -  FIRE,30110722 - FIRE GEN FIELD OP TRAINING,Expense,53 - SUPPLIES,53245 - UNIFORM CLOTHING SUPPLIES,0.0,258.2851983971018,319.4610622837805,550.5470952004113
1614,1614,40 -  ENGINEERING,40360 - ENG FAC MGMT ADMIN,Expense,51 - SALARIES,51210 - HOURLY WAGES,0.0,259.4636784634051,132.49139430498096,193.1292960113565
1615,1615,14 -  COMMON COUNCIL,14100619 - COMMON COUNCIL DIST 19,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,0.0,261.19673738443925,0.0,0.0
1616,1616,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,0.0,267.3070079803141,339.69889730643257,394.45694198559227
1617,1617,50 -  LIBRARY,50100758 - LIB PUBLIC SERVICE SEQUOYA,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,0.0,271.3475110647824,135.75931495789604,0.0
1618,1618,15 -  FINANCE,15300 - FIN RISK MGMT,Expense,53 - SUPPLIES,53150 - POSTAGE,0.0,271.40693022778925,0.0,0.0
1619,1619,14 -  COMMON COUNCIL,14100608 - COMMON COUNCIL DIST 8,Expense,54 - PURCHASED SERVICES,54130 - SYSTEMS COMMUNICATION INTERNET,0.0,271.6446068798168,0.0,0.0
1620,1620,51 -  PARKS,51110 - PARK COM REC ADMIN,Expense,54 - PURCHASED SERVICES,54635 - STORAGE SERVICES,0.0,271.9119931133478,0.0,0.0
1621,1621,51 -  PARKS,51160 - PARK COM REC REC SERVICES,Expense,53 - SUPPLIES,53145 - SOFTWARE LICENSES & SUPPLIES,0.0,272.33783044823053,421.82358576203416,312.9462422393186
1622,1622,45 -  TRAFFIC ENGINEERING,45500 - TE SIGNALS,Expense,54 - PURCHASED SERVICES,54330 - EQUIP IMPROV REPAIR MAINT,0.0,273.75398716656133,0.0,6362.099235149665
1623,1623,40 -  ENGINEERING,40470 - ENG FAC MAINT ADMIN,Expense,53 - SUPPLIES,53235 - SAFETY SUPPLIES,0.0,276.8437836429194,437.17408544620184,0.0
1624,1624,45 -  TRAFFIC ENGINEERING,45800 - TE BICYCLE AND PEDESTRIAN SVCS,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,0.0,278.79471282831213,267.55251850023643,0.0
1625,1625,51 -  PARKS,51147 - PARK RANGERS,Expense,53 - SUPPLIES,53355 - LANDSCAPING SUPPLIES,0.0,279.16113100018794,0.0,0.0
1626,1626,50 -  LIBRARY,50223 - LIB COM ENGAGE ADULT,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,0.0,281.47847835745665,0.0,0.0
1627,1627,40 -  ENGINEERING,40250 - ENG MAPPING ADMIN,Expense,52 - BENEFITS,52714 - LICENSES AND CERTIFICATIONS,0.0,282.24102428271163,0.0,0.0
1628,1628,44 -  STREETS,44116 - ST TRANSFER STATION OTHER,Expense,57 - INTER DEPART CHARGES,57130 - ID CHARGE FROM FIRE,0.0,287.1926211999522,0.0,0.0
1629,1629,40 -  ENGINEERING,40311 - ENG FAC MGMT EMP LEAVE,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,0.0,290.6191262666826,537.1802151005435,563.8327718991948
1630,1630,62 -  COMMUNITY DEVELOPMENT,62551 - CD DIVISION 27 PRGM ADMIN,Expense,53 - SUPPLIES,53145 - SOFTWARE LICENSES & SUPPLIES,0.0,292.0649925665169,127.32284324265535,28.93535281016211
1631,1631,65 -  PLANNING,65220 - PL PLAN COMMISSION DEV REVIEW,Expense,53 - SUPPLIES,53145 - SOFTWARE LICENSES & SUPPLIES,0.0,292.0649925665169,301.65719783644494,0.0
1632,1632,51 -  PARKS,51243 - PARK MTC CENTRAL PARKS,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,0.0,297.09581503443326,0.0,0.0
1633,1633,31 -  POLICE,31166 - TRAINING CENTER,Expense,54 - PURCHASED SERVICES,54130 - SYSTEMS COMMUNICATION INTERNET,0.0,297.09581503443326,349.09538132030406,340.4159154136719
1634,1634,31 -  POLICE,31283 - GENERAL ADMINISTRATION,Expense,53 - SUPPLIES,53120 - COPY PRINTING SUPPLIES,0.0,298.0861344178814,324.4841569372226,368.9824843154692
1635,1635,51 -  PARKS,51147 - PARK RANGERS,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,0.0,302.55247483723235,250.69896925760608,659.4801881327861
1636,1636,14 -  COMMON COUNCIL,14100614 - COMMON COUNCIL DIST 14,Expense,54 - PURCHASED SERVICES,54230 - FACILITY RENTAL,0.0,304.44398485961824,89.61084496613694,0.0
1637,1637,30 -  FIRE,30110724 - FIRE GEN FLD OP COM OUTR EDC C,Expense,53 - SUPPLIES,53210 - WORK SUPPLIES,0.0,304.582629573301,57.203157066902044,0.0
1638,1638,51 -  PARKS,51147 - PARK RANGERS,Expense,51 - SALARIES,51140 - COMPENSATED ABSENCE,0.0,306.6325906970385,830.973069763356,4919.208553678216
1639,1639,31 -  POLICE,31166 - TRAINING CENTER,Expense,53 - SUPPLIES,53315 - BUILDING SUPPLIES,0.0,310.7622225260172,0.0,0.0
1640,1640,50 -  LIBRARY,50221751 - LIB COMM ENGAGE YOUTH CENTRAL,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,0.0,312.445765477879,0.0,0.0
1641,1641,16 -  HUMAN RESOURCES,16300 - HR ORGANIZATIONAL & HEALTH DEV,Expense,54 - PURCHASED SERVICES,54515 - MILEAGE,0.0,314.1788243989132,0.0,86.0684906137567
1642,1642,45 -  TRAFFIC ENGINEERING,45405 - TE COMM MAINTENANCE,Expense,53 - SUPPLIES,53145 - SOFTWARE LICENSES & SUPPLIES,0.0,318.96206702096754,0.0,0.0
1643,1643,10 -  ASSESSOR,10120 - ASSESSOR PERSONAL PROPERTY,Expense,51 - SALARIES,51310 - OVERTIME WAGES PERMANENT,0.0,325.22088552435963,809.9788614145099,467.60853980893023
1644,1644,45 -  TRAFFIC ENGINEERING,45500 - TE SIGNALS,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,0.0,329.3703237410072,-1018.7088081622752,8111.0427365733085
1645,1645,45 -  TRAFFIC ENGINEERING,45200 - TE STLIGHT,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,0.0,329.3703237410072,246.82013168738052,0.0
1646,1646,60 -  BUILDING INSPECTION,60300 - BI ZONING AND SIGNS,Expense,51 - SALARIES,51310 - OVERTIME WAGES PERMANENT,0.0,329.8159674635589,1994.052212289428,417.75652019612806
1647,1647,50 -  LIBRARY,50400758 - LIB FACILITIES SEQUOYA,Expense,53 - SUPPLIES,53320 - ELECTRICAL SUPPLIES,0.0,342.1157342059844,312.40157790596993,3702.7039119545093
1648,1648,62 -  COMMUNITY DEVELOPMENT,62550 - CD DIVISION 26 PRGM ADMIN,Expense,53 - SUPPLIES,53150 - POSTAGE,0.0,343.8884059023565,0.0,23.356314196438042
1649,1649,30 -  FIRE,30110724 - FIRE GEN FLD OP COM OUTR EDC C,Expense,53 - SUPPLIES,53245 - UNIFORM CLOTHING SUPPLIES,0.0,344.3439528187426,375.88845183663733,217.70543390469356
1650,1650,30 -  FIRE,30122 - FIRE COMMUNITY PARAMEDICINE,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,0.0,347.32481416292154,290.0206851257682,520.8647185758691
1651,1651,51 -  PARKS,51244 - PARK MTC MALL CONCOURSE,Expense,53 - SUPPLIES,53430 - OIL,0.0,350.4740298022864,791.4186236409804,0.0
1652,1652,10 -  ASSESSOR,10140 - ASSESSOR TAX ROLL PREPARATION,Expense,53 - SUPPLIES,53100 - PURCHASING CARD UNALLOCATED,0.0,351.0187054631829,0.0,0.0
1653,1653,51 -  PARKS,51150 - PARK COM REC COM SERVICES,Expense,54 - PURCHASED SERVICES,54520 - CONFERENCES AND TRAINING,0.0,352.43486218151367,279.1405457412854,118.19997062974716
1654,1654,50 -  LIBRARY,50400760 - LIB FAC SUPPORT CENTER BADGER,Expense,54 - PURCHASED SERVICES,54113 - WATER,0.0,353.5440198909756,517.4466289620208,605.9497854339863
1655,1655,30 -  FIRE,30115 - FIRE TACT EMER MED SER TEAM,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,0.0,355.36620755652007,344.80926580520475,324.71895931404134
1656,1656,50 -  LIBRARY,50300751 - LIB COL RES & ACCESS CENTRAL,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,0.0,364.8930800252909,465.46050842707217,453.88788721822914
1657,1657,40 -  ENGINEERING,40120 - ENG STREETS ADMIN,Expense,53 - SUPPLIES,53235 - SAFETY SUPPLIES,0.0,367.7650062372905,158.57657696474809,163.5887593515701
1658,1658,13 -  CLERK,13100 - CLERK,Expense,54 - PURCHASED SERVICES,54880 - PERMITS AND LICENSES,0.0,371.3697687930416,77.57675140451201,0.0
1659,1659,30 -  FIRE,30122 - FIRE COMMUNITY PARAMEDICINE,Expense,51 - SALARIES,51120 - PREMIUM PAY,0.0,373.9445991900066,0.0,103.25949434214714
1660,1660,31 -  POLICE,31102 - FIELD GENERAL OVERALL,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,0.0,375.1428856439789,0.0,0.0
1661,1661,50 -  LIBRARY,50400756 - LIB FACILITIES MONROE,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,0.0,384.7687900510945,1412.7502198275683,0.0
1662,1662,51 -  PARKS,51180 - PARK COM REC OLBRICH GENERAL,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,0.0,385.23424016131514,0.0,491.7024218220978
1663,1663,45 -  TRAFFIC ENGINEERING,45100 - TE SIGNING,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,0.0,387.21487892821136,0.0,0.0
1664,1664,45 -  TRAFFIC ENGINEERING,45404 - TE COMM INSTALL OR REMOVE,Expense,54 - PURCHASED SERVICES,54320 - COMMUNICATION DEVICE RPR MAIN,0.0,389.19551769510764,381.0957912746652,0.0
1665,1665,30 -  FIRE,30133 - FIRE APPLICANT PROMOTION,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,0.0,389.44309754096963,160.1959916503173,263.17932660536985
1666,1666,20 -  MUNICIPAL COURT,20100 - MUNICIPAL COURT,Expense,53 - SUPPLIES,53130 - FURNITURE,0.0,391.1761564620038,30.051294075322836,0.0
1667,1667,51 -  PARKS,51185 - PARK COM REC OLBRICH PK BEAUTI,Expense,53 - SUPPLIES,53210 - WORK SUPPLIES,0.0,393.62224533912064,0.0,0.0
